policy,bot,symbol,timeframe,month,opened_at,closed_at,direction,entry,stop_loss,final_rr,exit_price,result,r_multiple,setup_score,atr,atr_percentile,session_metric,stop_mode,rr_mode,entry_model,opened_at_dt,closed_at_dt,day,tf_rank,rank_score,source,balance_before,risk_amount,pnl,balance_after
fixed_current,ORB,NZDUSD,M15,2026-04,2026-04-26 23:15:00,2026-04-26 23:45:00,SELL,0.58703,0.58719,3.0,0.58703,trail_stop,0.5,95.0,0.000481,0.7917,0.3328,structure,static,ORB 15m breakout,2026-04-26 23:15:00+00:00,2026-04-26 23:45:00+00:00,2026-04-26,3.0,"(95.0, 3.0, 3.0, -0.6672)",dynamic_exit_fixed_current,8349.78,417.49,208.74,8558.53
fixed_current,LTA,AUDUSD,M15,2026-04,2026-04-27 00:15:00,2026-04-27 05:00:00,BUY,0.71469,0.71404,6.0,0.71664,trail_stop,2.0,92.0,0.000539,0.7083,,structure,static,Entry Model 1 - Double Wick Confirmation,2026-04-27 00:15:00+00:00,2026-04-27 05:00:00+00:00,2026-04-27,3.0,"(92.0, 6.0, 3.0, 0)",dynamic_exit_fixed_current,8558.53,427.93,855.85,9414.38
fixed_current,LTA,USDCAD,M15,2026-04,2026-04-27 00:15:00,2026-04-27 02:00:00,SELL,1.36746,1.36789,6.0,1.3666,trail_stop,1.5,92.0,0.000359,0.375,,structure,static,Entry Model 1 - Double Wick Confirmation,2026-04-27 00:15:00+00:00,2026-04-27 02:00:00+00:00,2026-04-27,3.0,"(92.0, 6.0, 3.0, 0)",dynamic_exit_fixed_current,9414.38,470.72,706.08,10120.46
fixed_current,LTA,USDCAD,M15,2026-04,2026-04-27 04:00:00,2026-04-27 05:45:00,BUY,1.36634,1.366,6.0,1.36634,trail_stop,0.5,95.0,0.00034,0.2188,,structure,static,Entry Model 3 - Confirmation of Internal Structure,2026-04-27 04:00:00+00:00,2026-04-27 05:45:00+00:00,2026-04-27,3.0,"(95.0, 6.0, 3.0, 0)",dynamic_exit_fixed_current,10120.46,506.02,253.01,10373.47
sniper_current,Sniper,BTCUSD,H4,2026-04,2026-04-27T20:00:00Z,2026-05-01T03:15:00Z,SELL,76876.17,78105.87,3.0,76876.17,trail_stop,0.5,,819.8,,,atr_1.5,tp3,Sniper EMA 9/21 H4 bias cross,2026-04-27 20:00:00+00:00,2026-05-01 03:15:00+00:00,2026-04-27,,,sniper_backtest_current_config,10373.47,518.67,259.34,10632.81
fixed_current,ORB,AUDUSD,M15,2026-04,2026-04-27 23:15:00,2026-04-28 00:00:00,BUY,0.71873,0.71862,6.0,0.71939,win,3.5,100.0,0.000149,0.5,0.7368,structure,static,ORB 15m breakout,2026-04-27 23:15:00+00:00,2026-04-28 00:00:00+00:00,2026-04-27,3.0,"(100.0, 6.0, 3.0, -0.2632)",dynamic_exit_fixed_current,10632.81,531.64,1860.74,12493.55
fixed_current,ORB,NZDUSD,M15,2026-04,2026-04-27 23:15:00,2026-04-27 23:30:00,BUY,0.59101,0.59088,3.0,0.59101,trail_stop,0.5,95.0,0.000261,0.0625,0.4986,structure,static,ORB 15m breakout,2026-04-27 23:15:00+00:00,2026-04-27 23:30:00+00:00,2026-04-27,3.0,"(95.0, 3.0, 3.0, -0.5014000000000001)",dynamic_exit_fixed_current,12493.55,624.68,312.34,12805.89
fixed_current,ORB,USDCHF,M15,2026-04,2026-04-27 23:15:00,2026-04-28 00:00:00,SELL,0.78527,0.78541,3.0,0.78485,win,3.0,100.0,0.000223,0.5,0.6282,structure,static,ORB 15m breakout,2026-04-27 23:15:00+00:00,2026-04-28 00:00:00+00:00,2026-04-27,3.0,"(100.0, 3.0, 3.0, -0.3718)",dynamic_exit_fixed_current,12805.89,640.29,1920.88,14726.77
fixed_current,LTA,AUDUSD,M30,2026-04,2026-04-28 03:00:00,2026-04-28 05:30:00,BUY,0.71826,0.71728,6.0,0.71728,loss,-1.0,93.0,0.000462,0.125,,structure,static,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure,2026-04-28 03:00:00+00:00,2026-04-28 05:30:00+00:00,2026-04-28,4.0,"(93.0, 6.0, 4.0, 0)",dynamic_exit_fixed_current,14726.77,736.34,-736.34,13990.43
fixed_current,LTA,GBPJPY,M30,2026-04,2026-04-28 03:00:00,2026-04-29 01:30:00,SELL,215.371,215.83101,6.0,215.83101,loss,-1.0,100.0,0.113429,0.4167,,structure,static,Entry Model 2 - Internal Swing Confirmation,2026-04-28 03:00:00+00:00,2026-04-29 01:30:00+00:00,2026-04-28,4.0,"(100.0, 6.0, 4.0, 0)",dynamic_exit_fixed_current,13990.43,699.52,-699.52,13290.91
fixed_current,ORB,AUDUSD,M15,2026-04,2026-04-28 23:15:00,2026-04-28 23:45:00,BUY,0.71823,0.71813,6.0,0.71843,trail_stop,1.5,100.0,0.000187,0.0521,0.5344,structure,static,ORB 15m breakout,2026-04-28 23:15:00+00:00,2026-04-28 23:45:00+00:00,2026-04-28,3.0,"(100.0, 6.0, 3.0, -0.4656)",dynamic_exit_fixed_current,13290.91,664.55,996.82,14287.73
fixed_current,ORB,GBPUSD,M15,2026-04,2026-04-28 23:15:00,2026-04-28 23:30:00,BUY,1.35219,1.35207,3.0,1.35207,loss,-1.0,95.0,0.000335,0.0417,0.3582,structure,static,ORB 15m breakout,2026-04-28 23:15:00+00:00,2026-04-28 23:30:00+00:00,2026-04-28,3.0,"(95.0, 3.0, 3.0, -0.6417999999999999)",dynamic_exit_fixed_current,14287.73,714.39,-714.39,13573.34
fixed_current,ORB,NZDUSD,M15,2026-04,2026-04-28 23:15:00,2026-04-28 23:30:00,BUY,0.58859,0.58843,3.0,0.58859,trail_stop,0.5,100.0,0.000288,0.0729,0.5558,structure,static,ORB 15m breakout,2026-04-28 23:15:00+00:00,2026-04-28 23:30:00+00:00,2026-04-28,3.0,"(100.0, 3.0, 3.0, -0.44420000000000004)",dynamic_exit_fixed_current,13573.34,678.67,339.33,13912.68
fixed_current,LTA,AUDUSD,M15,2026-04,2026-04-29 01:00:00,2026-04-29 12:15:00,SELL,0.71774,0.71898,6.0,0.7165,trail_stop,1.0,91.0,0.000314,0.2188,,structure,static,Entry Model 3 - Confirmation of Internal Structure,2026-04-29 01:00:00+00:00,2026-04-29 12:15:00+00:00,2026-04-29,3.0,"(91.0, 6.0, 3.0, 0)",dynamic_exit_fixed_current,13912.68,695.63,695.63,14608.31
fixed_current,LTA,GBPJPY,M15,2026-04,2026-04-29 02:00:00,2026-04-29 02:30:00,BUY,215.78,215.6997,6.0,215.6997,loss,-1.0,92.0,0.055357,0.0833,,structure,static,Entry Model 2 - Internal Swing Confirmation,2026-04-29 02:00:00+00:00,2026-04-29 02:30:00+00:00,2026-04-29,3.0,"(92.0, 6.0, 3.0, 0)",dynamic_exit_fixed_current,14608.31,730.42,-730.42,13877.89
fixed_current,LTA,GBPJPY,M30,2026-04,2026-04-29 06:00:00,2026-04-29 09:30:00,SELL,215.597,215.758,6.0,215.758,loss,-1.0,98.0,0.08,0.0729,,structure,static,Entry Model 2 - Internal Swing Confirmation,2026-04-29 06:00:00+00:00,2026-04-29 09:30:00+00:00,2026-04-29,4.0,"(98.0, 6.0, 4.0, 0)",dynamic_exit_fixed_current,13877.89,693.89,-693.89,13184.0
fixed_current,ORB,AUDUSD,M15,2026-04,2026-04-29 23:15:00,2026-04-30 00:00:00,BUY,0.71204,0.71182,6.0,0.71248,trail_stop,1.5,100.0,0.000352,0.0729,0.6247,structure,static,ORB 15m breakout,2026-04-29 23:15:00+00:00,2026-04-30 00:00:00+00:00,2026-04-29,3.0,"(100.0, 6.0, 3.0, -0.37529999999999997)",dynamic_exit_fixed_current,13184.0,659.2,988.8,14172.8
fixed_current,ORB,GBPUSD,M15,2026-04,2026-04-29 23:15:00,2026-04-30 00:00:00,BUY,1.34811,1.34771,3.0,1.34931,win,2.0,100.0,0.000531,0.1875,0.7527,structure,static,ORB 15m breakout,2026-04-29 23:15:00+00:00,2026-04-30 00:00:00+00:00,2026-04-29,3.0,"(100.0, 3.0, 3.0, -0.24729999999999996)",dynamic_exit_fixed_current,14172.8,708.64,1417.28,15590.08
fixed_current,ORB,USDCHF,M15,2026-04,2026-04-29 23:15:00,2026-04-30 00:00:00,SELL,0.79116,0.79145,3.0,0.79029,win,2.0,100.0,0.000394,0.2604,0.7355,structure,static,ORB 15m breakout,2026-04-29 23:15:00+00:00,2026-04-30 00:00:00+00:00,2026-04-29,3.0,"(100.0, 3.0, 3.0, -0.26449999999999996)",dynamic_exit_fixed_current,15590.08,779.5,1559.01,17149.09
fixed_current,LTA,USDCAD,M30,2026-04,2026-04-30 06:00:00,2026-04-30 11:30:00,SELL,1.3682,1.36892,6.0,1.36604,trail_stop,2.0,95.0,0.000574,0.3646,,structure,static,Entry Model 2 - Internal Swing Confirmation,2026-04-30 06:00:00+00:00,2026-04-30 11:30:00+00:00,2026-04-30,4.0,"(95.0, 6.0, 4.0, 0)",dynamic_exit_fixed_current,17149.09,857.45,1714.91,18864.0
fixed_current,ORB,AUDUSD,M15,2026-04,2026-04-30 23:15:00,2026-05-01 00:00:00,BUY,0.72021,0.71994,6.0,0.71994,loss,-1.0,100.0,0.000347,0.0521,0.7778,structure,static,ORB 15m breakout,2026-04-30 23:15:00+00:00,2026-05-01 00:00:00+00:00,2026-04-30,3.0,"(100.0, 6.0, 3.0, -0.22219999999999995)",dynamic_exit_fixed_current,18864.0,943.2,-943.2,17920.8
fixed_current,ORB,GBPUSD,M15,2026-04,2026-04-30 23:15:00,2026-04-30 23:30:00,BUY,1.36058,1.36034,3.0,1.36034,loss,-1.0,100.0,0.000433,0.5,0.5545,structure,static,ORB 15m breakout,2026-04-30 23:15:00+00:00,2026-04-30 23:30:00+00:00,2026-04-30,3.0,"(100.0, 3.0, 3.0, -0.4455)",dynamic_exit_fixed_current,17920.8,896.04,-896.04,17024.76
fixed_current,ORB,USDCAD,M15,2026-04,2026-04-30 23:15:00,2026-05-01 01:00:00,SELL,1.35776,1.35814,6.0,1.35776,trail_stop,0.5,100.0,0.00038,0.5,1.3333,structure,static,ORB 15m breakout,2026-04-30 23:15:00+00:00,2026-05-01 01:00:00+00:00,2026-04-30,3.0,"(100.0, 6.0, 3.0, -0.33329999999999993)",dynamic_exit_fixed_current,17024.76,851.24,425.62,17450.38
fixed_current,LTA,AUDUSD,M15,2026-05,2026-05-01 05:30:00,2026-05-01 06:30:00,BUY,0.71931,0.71882,6.0,0.71882,loss,-1.0,96.0,0.000316,0.0104,,structure,static,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure,2026-05-01 05:30:00+00:00,2026-05-01 06:30:00+00:00,2026-05-01,3.0,"(96.0, 6.0, 3.0, 0)",dynamic_exit_fixed_current,17450.38,872.52,-872.52,16577.86
sniper_current,Sniper,BTCUSD,H4,2026-05,2026-05-01T12:00:00Z,2026-05-04T10:10:00Z,BUY,77462.04,76326.99,3.0,78597.09,trail_stop,1.0,,756.7,,,atr_1.5,tp3,Sniper EMA 9/21 H4 bias cross,2026-05-01 12:00:00+00:00,2026-05-04 10:10:00+00:00,2026-05-01,,,sniper_backtest_current_config,16577.86,828.89,828.89,17406.75
fixed_current,ORB,AUDUSD,M15,2026-05,2026-05-03 23:15:00,2026-05-04 00:00:00,SELL,0.72116,0.72143,6.0,0.72116,trail_stop,0.5,100.0,0.000436,0.4688,0.6197,structure,static,ORB 15m breakout,2026-05-03 23:15:00+00:00,2026-05-04 00:00:00+00:00,2026-05-03,3.0,"(100.0, 6.0, 3.0, -0.38029999999999997)",dynamic_exit_fixed_current,17406.75,870.34,435.17,17841.92
fixed_current,ORB,GBPUSD,M15,2026-05,2026-05-03 23:15:00,2026-05-04 00:00:00,SELL,1.35865,1.35899,3.0,1.35831,trail_stop,1.0,100.0,0.000634,0.3854,0.536,structure,static,ORB 15m breakout,2026-05-03 23:15:00+00:00,2026-05-04 00:00:00+00:00,2026-05-03,3.0,"(100.0, 3.0, 3.0, -0.46399999999999997)",dynamic_exit_fixed_current,17841.92,892.1,892.1,18734.01
fixed_current,ORB,NZDUSD,M15,2026-05,2026-05-03 23:15:00,2026-05-03 23:45:00,SELL,0.59041,0.59066,3.0,0.59066,loss,-1.0,100.0,0.000329,0.4062,0.7592,structure,static,ORB 15m breakout,2026-05-03 23:15:00+00:00,2026-05-03 23:45:00+00:00,2026-05-03,3.0,"(100.0, 3.0, 3.0, -0.24080000000000001)",dynamic_exit_fixed_current,18734.01,936.7,-936.7,17797.31
fixed_current,LTA,USDCAD,M15,2026-05,2026-05-04 03:15:00,2026-05-04 03:45:00,BUY,1.35921,1.35875,6.0,1.35875,loss,-1.0,100.0,0.000389,0.3229,,structure,static,Entry Model 1 - Double Wick Confirmation,2026-05-04 03:15:00+00:00,2026-05-04 03:45:00+00:00,2026-05-04,3.0,"(100.0, 6.0, 3.0, 0)",dynamic_exit_fixed_current,17797.31,889.87,-889.87,16907.45
fixed_current,ORB,GBPUSD,M15,2026-05,2026-05-04 23:15:00,2026-05-05 00:00:00,BUY,1.35297,1.35275,3.0,1.35297,trail_stop,0.5,100.0,0.000419,0.5,0.5247,structure,static,ORB 15m breakout,2026-05-04 23:15:00+00:00,2026-05-05 00:00:00+00:00,2026-05-04,3.0,"(100.0, 3.0, 3.0, -0.47529999999999994)",dynamic_exit_fixed_current,16907.45,845.37,422.69,17330.13
fixed_current,ORB,NZDUSD,M15,2026-05,2026-05-04 23:15:00,2026-05-04 23:45:00,BUY,0.58708,0.58696,3.0,0.58696,loss,-1.0,100.0,0.000235,0.5,0.5106,structure,static,ORB 15m breakout,2026-05-04 23:15:00+00:00,2026-05-04 23:45:00+00:00,2026-05-04,3.0,"(100.0, 3.0, 3.0, -0.48939999999999995)",dynamic_exit_fixed_current,17330.13,866.51,-866.51,16463.63
fixed_current,ORB,AUDUSD,M15,2026-05,2026-05-04 23:15:00,2026-05-04 23:45:00,BUY,0.71681,0.71667,6.0,0.71667,loss,-1.0,100.0,0.000186,0.5,0.7538,structure,static,ORB 15m breakout,2026-05-04 23:15:00+00:00,2026-05-04 23:45:00+00:00,2026-05-04,3.0,"(100.0, 6.0, 3.0, -0.24619999999999997)",dynamic_exit_fixed_current,16463.63,823.18,-823.18,15640.45
fixed_current,LTA,GBPJPY,M30,2026-05,2026-05-05 00:00:00,2026-05-05 06:30:00,SELL,212.657,212.79333,6.0,212.79333,loss,-1.0,96.0,0.1955,0.375,,structure,static,Entry Model 1 - Double Wick Confirmation,2026-05-05 00:00:00+00:00,2026-05-05 06:30:00+00:00,2026-05-05,4.0,"(96.0, 6.0, 4.0, 0)",dynamic_exit_fixed_current,15640.45,782.02,-782.02,14858.42
fixed_current,LTA,USDCAD,M30,2026-05,2026-05-05 00:00:00,2026-05-05 06:30:00,BUY,1.3624,1.36165,6.0,1.36165,loss,-1.0,92.0,0.000556,0.3854,,structure,static,Entry Model 1 - Double Wick Confirmation,2026-05-05 00:00:00+00:00,2026-05-05 06:30:00+00:00,2026-05-05,4.0,"(92.0, 6.0, 4.0, 0)",dynamic_exit_fixed_current,14858.42,742.92,-742.92,14115.5
fixed_current,LTA,AUDUSD,M15,2026-05,2026-05-05 00:15:00,2026-05-05 07:00:00,SELL,0.71602,0.71715,6.0,0.71489,trail_stop,1.0,97.0,0.000216,0.0729,,structure,static,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure,2026-05-05 00:15:00+00:00,2026-05-05 07:00:00+00:00,2026-05-05,3.0,"(97.0, 6.0, 3.0, 0)",dynamic_exit_fixed_current,14115.5,705.78,705.78,14821.28
fixed_current,ORB,AUDUSD,M15,2026-05,2026-05-05 23:15:00,2026-05-06 07:00:00,BUY,0.72054,0.71942,6.0,0.7239,trail_stop,2.0,95.0,0.00112,0.375,3.4236,structure,static,ORB 15m breakout,2026-05-05 23:15:00+00:00,2026-05-06 07:00:00+00:00,2026-05-05,3.0,"(95.0, 6.0, 3.0, -2.4236)",dynamic_exit_fixed_current,14821.28,741.06,1482.13,16303.41
fixed_current,ORB,GBPUSD,M15,2026-05,2026-05-05 23:15:00,2026-05-06 10:45:00,BUY,1.35773,1.35562,3.0,1.36406,win,2.0,95.0,0.00211,0.4792,4.7955,structure,static,ORB 15m breakout,2026-05-05 23:15:00+00:00,2026-05-06 10:45:00+00:00,2026-05-05,3.0,"(95.0, 3.0, 3.0, -3.7954999999999997)",dynamic_exit_fixed_current,16303.41,815.17,1630.34,17933.75
fixed_current,ORB,NZDUSD,M15,2026-05,2026-05-05 23:15:00,2026-05-06 07:45:00,BUY,0.59084,0.58932,3.0,0.5954,win,2.0,95.0,0.00152,0.6354,4.1401,structure,static,ORB 15m breakout,2026-05-05 23:15:00+00:00,2026-05-06 07:45:00+00:00,2026-05-05,3.0,"(95.0, 3.0, 3.0, -3.1401000000000003)",dynamic_exit_fixed_current,17933.75,896.69,1793.37,19727.12
fixed_current,LTA,GBPJPY,M30,2026-05,2026-05-06 00:00:00,2026-05-06 01:00:00,SELL,213.879,214.02685,6.0,214.02685,loss,-1.0,91.0,0.112357,0.1562,,structure,static,Entry Model 1 - Double Wick Confirmation,2026-05-06 00:00:00+00:00,2026-05-06 01:00:00+00:00,2026-05-06,4.0,"(91.0, 6.0, 4.0, 0)",dynamic_exit_fixed_current,19727.12,986.36,-986.36,18740.77
fixed_current,ORB,AUDUSD,M15,2026-05,2026-05-06 23:15:00,2026-05-07 00:00:00,SELL,0.72366,0.72389,6.0,0.72366,trail_stop,0.5,100.0,0.000238,0.5,0.967,structure,static,ORB 15m breakout,2026-05-06 23:15:00+00:00,2026-05-07 00:00:00+00:00,2026-05-06,3.0,"(100.0, 6.0, 3.0, -0.03300000000000003)",dynamic_exit_fixed_current,18740.77,937.04,468.52,19209.28
fixed_current,ORB,GBPUSD,M15,2026-05,2026-05-06 23:15:00,2026-05-07 00:00:00,SELL,1.35937,1.35962,3.0,1.35937,trail_stop,0.5,100.0,0.000294,0.0104,0.8495,structure,static,ORB 15m breakout,2026-05-06 23:15:00+00:00,2026-05-07 00:00:00+00:00,2026-05-06,3.0,"(100.0, 3.0, 3.0, -0.15049999999999997)",dynamic_exit_fixed_current,19209.28,960.46,480.23,19689.52
fixed_current,ORB,NZDUSD,M15,2026-05,2026-05-06 23:15:00,2026-05-07 00:00:00,SELL,0.5955,0.59569,3.0,0.5955,trail_stop,0.5,100.0,0.000244,0.0417,0.7778,structure,static,ORB 15m breakout,2026-05-06 23:15:00+00:00,2026-05-07 00:00:00+00:00,2026-05-06,3.0,"(100.0, 3.0, 3.0, -0.22219999999999995)",dynamic_exit_fixed_current,19689.52,984.48,492.24,20181.75
fixed_current,LTA,AUDUSD,M15,2026-05,2026-05-07 00:15:00,2026-05-07 01:00:00,SELL,0.72362,0.72401,6.0,0.72362,trail_stop,0.5,92.0,0.000286,0.125,,structure,static,Entry Model 2 - Internal Swing Confirmation,2026-05-07 00:15:00+00:00,2026-05-07 01:00:00+00:00,2026-05-07,3.0,"(92.0, 6.0, 3.0, 0)",dynamic_exit_fixed_current,20181.75,1009.09,504.54,20686.3
fixed_current,LTA,GBPJPY,M15,2026-05,2026-05-07 05:00:00,2026-05-07 06:45:00,SELL,212.594,212.67712,6.0,212.51088,trail_stop,1.0,97.0,0.0875,0.0104,,structure,static,Entry Model 2 - Internal Swing Confirmation,2026-05-07 05:00:00+00:00,2026-05-07 06:45:00+00:00,2026-05-07,3.0,"(97.0, 6.0, 3.0, 0)",dynamic_exit_fixed_current,20686.3,1034.31,1034.31,21720.61
fixed_current,ORB,NZDUSD,M15,2026-05,2026-05-07 23:15:00,2026-05-08 00:15:00,BUY,0.59361,0.59336,3.0,0.59386,trail_stop,1.0,100.0,0.000497,0.3646,0.5029,structure,static,ORB 15m breakout,2026-05-07 23:15:00+00:00,2026-05-08 00:15:00+00:00,2026-05-07,3.0,"(100.0, 3.0, 3.0, -0.4971)",dynamic_exit_fixed_current,21720.61,1086.03,1086.03,22806.64
fixed_current,ORB,AUDUSD,M15,2026-05,2026-05-07 23:15:00,2026-05-08 00:15:00,BUY,0.72059,0.72027,6.0,0.72059,trail_stop,0.5,100.0,0.000557,0.3646,0.5744,structure,static,ORB 15m breakout,2026-05-07 23:15:00+00:00,2026-05-08 00:15:00+00:00,2026-05-07,3.0,"(100.0, 6.0, 3.0, -0.4256)",dynamic_exit_fixed_current,22806.64,1140.33,570.17,23376.81
fixed_current,ORB,GBPUSD,M15,2026-05,2026-05-07 23:15:00,2026-05-08 00:00:00,BUY,1.35492,1.35468,3.0,1.35564,win,2.0,95.0,0.000711,0.3229,0.3377,structure,static,ORB 15m breakout,2026-05-07 23:15:00+00:00,2026-05-08 00:00:00+00:00,2026-05-07,3.0,"(95.0, 3.0, 3.0, -0.6623)",dynamic_exit_fixed_current,23376.81,1168.84,2337.68,25714.49
fixed_current,LTA,GBPJPY,M15,2026-05,2026-05-08 04:15:00,2026-05-08 13:15:00,BUY,212.67,212.51186,6.0,213.14442,trail_stop,2.0,96.0,0.074286,0.0104,,structure,static,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure,2026-05-08 04:15:00+00:00,2026-05-08 13:15:00+00:00,2026-05-08,3.0,"(96.0, 6.0, 3.0, 0)",dynamic_exit_fixed_current,25714.49,1285.72,2571.45,28285.94
sniper_current,Sniper,BTCUSD,H4,2026-05,2026-05-09T20:00:00Z,2026-05-11T03:10:00Z,BUY,80938.51,79850.45,3.0,80938.51,trail_stop,0.5,,725.37,,,atr_1.5,tp3,Sniper EMA 9/21 H4 bias cross,2026-05-09 20:00:00+00:00,2026-05-11 03:10:00+00:00,2026-05-09,,,sniper_backtest_current_config,28285.94,1414.3,707.15,28993.09
fixed_current,ORB,AUDUSD,M15,2026-05,2026-05-10 23:15:00,2026-05-10 23:30:00,BUY,0.72352,0.72327,6.0,0.72352,trail_stop,0.5,95.0,0.000606,0.8021,0.4122,structure,static,ORB 15m breakout,2026-05-10 23:15:00+00:00,2026-05-10 23:30:00+00:00,2026-05-10,3.0,"(95.0, 6.0, 3.0, -0.5878)",dynamic_exit_fixed_current,28993.09,1449.65,724.83,29717.92
fixed_current,ORB,GBPUSD,M15,2026-05,2026-05-10 23:15:00,2026-05-10 23:30:00,BUY,1.3592,1.35893,3.0,1.3592,trail_stop,0.5,95.0,0.001429,0.9479,0.1889,structure,static,ORB 15m breakout,2026-05-10 23:15:00+00:00,2026-05-10 23:30:00+00:00,2026-05-10,3.0,"(95.0, 3.0, 3.0, -0.8110999999999999)",dynamic_exit_fixed_current,29717.92,1485.9,742.95,30460.86
fixed_current,ORB,USDCAD,M15,2026-05,2026-05-10 23:15:00,2026-05-11 00:00:00,SELL,1.36854,1.36882,6.0,1.36854,trail_stop,0.5,100.0,0.000434,0.5729,0.6458,structure,static,ORB 15m breakout,2026-05-10 23:15:00+00:00,2026-05-11 00:00:00+00:00,2026-05-10,3.0,"(100.0, 6.0, 3.0, -0.35419999999999996)",dynamic_exit_fixed_current,30460.86,1523.04,761.52,31222.39
fixed_current,LTA,AUDUSD,M15,2026-05,2026-05-11 01:00:00,2026-05-11 06:00:00,SELL,0.72339,0.72406,6.0,0.72339,trail_stop,0.5,97.0,0.000537,0.7083,,structure,static,Entry Model 2 - Internal Swing Confirmation,2026-05-11 01:00:00+00:00,2026-05-11 06:00:00+00:00,2026-05-11,3.0,"(97.0, 6.0, 3.0, 0)",dynamic_exit_fixed_current,31222.39,1561.12,780.56,32002.94
fixed_current,LTA,GBPJPY,M15,2026-05,2026-05-11 01:15:00,2026-05-11 01:45:00,SELL,213.398,213.49898,6.0,213.49898,loss,-1.0,96.0,0.133214,0.8229,,structure,static,Entry Model 1 - Double Wick Confirmation,2026-05-11 01:15:00+00:00,2026-05-11 01:45:00+00:00,2026-05-11,3.0,"(96.0, 6.0, 3.0, 0)",dynamic_exit_fixed_current,32002.94,1600.15,-1600.15,30402.8
fixed_current,LTA,USDCAD,M30,2026-05,2026-05-11 06:00:00,2026-05-11 19:30:00,SELL,1.3676,1.36949,6.0,1.3676,trail_stop,0.5,98.0,0.000526,0.25,,structure,static,Entry Model 1 - Double Wick Confirmation,2026-05-11 06:00:00+00:00,2026-05-11 19:30:00+00:00,2026-05-11,4.0,"(98.0, 6.0, 4.0, 0)",dynamic_exit_fixed_current,30402.8,1520.14,760.07,31162.87
fixed_current,ORB,GBPUSD,M15,2026-05,2026-05-11 23:15:00,2026-05-12 00:15:00,SELL,1.36067,1.36098,3.0,1.36036,trail_stop,1.0,100.0,0.000461,0.0208,0.6729,structure,static,ORB 15m breakout,2026-05-11 23:15:00+00:00,2026-05-12 00:15:00+00:00,2026-05-11,3.0,"(100.0, 3.0, 3.0, -0.32709999999999995)",dynamic_exit_fixed_current,31162.87,1558.14,1558.14,32721.01
fixed_current,ORB,NZDUSD,M15,2026-05,2026-05-11 23:15:00,2026-05-11 23:30:00,BUY,0.59668,0.59648,3.0,0.59648,loss,-1.0,100.0,0.000286,0.1667,0.6983,structure,static,ORB 15m breakout,2026-05-11 23:15:00+00:00,2026-05-11 23:30:00+00:00,2026-05-11,3.0,"(100.0, 3.0, 3.0, -0.30169999999999997)",dynamic_exit_fixed_current,32721.01,1636.05,-1636.05,31084.96
fixed_current,ORB,USDCAD,M15,2026-05,2026-05-11 23:15:00,2026-05-12 00:30:00,BUY,1.36774,1.36759,6.0,1.36819,trail_stop,2.0,100.0,0.000288,0.5,0.5211,structure,static,ORB 15m breakout,2026-05-11 23:15:00+00:00,2026-05-12 00:30:00+00:00,2026-05-11,3.0,"(100.0, 6.0, 3.0, -0.4789)",dynamic_exit_fixed_current,31084.96,1554.25,3108.5,34193.46
fixed_current,LTA,AUDUSD,M30,2026-05,2026-05-12 06:00:00,2026-05-12 19:00:00,SELL,0.72187,0.72375,6.0,0.72375,loss,-1.0,100.0,0.00073,0.7708,,structure,static,Entry Model 1 - Double Wick Confirmation,2026-05-12 06:00:00+00:00,2026-05-12 19:00:00+00:00,2026-05-12,4.0,"(100.0, 6.0, 4.0, 0)",dynamic_exit_fixed_current,34193.46,1709.67,-1709.67,32483.78
fixed_current,ORB,AUDUSD,M15,2026-05,2026-05-12 23:15:00,2026-05-12 23:30:00,SELL,0.7239,0.72409,6.0,0.72409,loss,-1.0,100.0,0.000196,0.5,0.9673,structure,static,ORB 15m breakout,2026-05-12 23:15:00+00:00,2026-05-12 23:30:00+00:00,2026-05-12,3.0,"(100.0, 6.0, 3.0, -0.03269999999999995)",dynamic_exit_fixed_current,32483.78,1624.19,-1624.19,30859.59
fixed_current,ORB,GBPUSD,M15,2026-05,2026-05-12 23:15:00,2026-05-13 00:00:00,SELL,1.35395,1.35423,3.0,1.35311,win,2.0,100.0,0.000394,0.0208,0.7101,structure,static,ORB 15m breakout,2026-05-12 23:15:00+00:00,2026-05-13 00:00:00+00:00,2026-05-12,3.0,"(100.0, 3.0, 3.0, -0.28990000000000005)",dynamic_exit_fixed_current,30859.59,1542.98,3085.96,33945.55
fixed_current,ORB,NZDUSD,M15,2026-05,2026-05-12 23:15:00,2026-05-12 23:30:00,SELL,0.5952,0.59539,3.0,0.59539,loss,-1.0,100.0,0.000246,0.5,0.771,structure,static,ORB 15m breakout,2026-05-12 23:15:00+00:00,2026-05-12 23:30:00+00:00,2026-05-12,3.0,"(100.0, 3.0, 3.0, -0.22899999999999998)",dynamic_exit_fixed_current,33945.55,1697.28,-1697.28,32248.28
